"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"dx";"Lx";"Sx";"Tx";"ex"
"TABMORT CELADE 1950-1962";1950;1950.5;"f";88;0.282244;0.247339;0.5;0.027894;0.006899;0.024444;0.761755;0.084275;3.021257
"TABMORT CELADE 1950-1962";1950;1950.5;"f";89;0.303767;0.263713;0.5;0.020995;0.005537;0.018227;0.745629;0.059831;2.84979
"TABMORT CELADE 1950-1962";1950;1950.5;"f";90;0.326016;0.280321;0.5;0.015458;0.004333;0.013292;0.729244;0.041604;2.691407
"TABMORT CELADE 1950-1962";1950;1950.5;"f";91;0.349009;0.297155;0.5;0.011125;0.003306;0.009472;0.712634;0.028313;2.544979
"TABMORT CELADE 1950-1962";1950;1950.5;"f";92;0.372769;0.314206;0.5;0.007819;0.002457;0.006591;0.695807;0.018841;2.409571
"TABMORT CELADE 1950-1962";1950;1950.5;"f";93;0.397263;0.331431;0.5;0.005362;0.001777;0.004474;0.678787;0.01225;2.284467
"TABMORT CELADE 1950-1962";1950;1950.5;"f";94;0.422427;0.348764;0.5;0.003585;0.00125;0.00296;0.661624;0.007776;2.169083
"TABMORT CELADE 1950-1962";1950;1950.5;"f";95;0.448129;0.366099;0.5;0.002335;0.000855;0.001907;0.644399;0.004816;2.062945
"TABMORT CELADE 1950-1962";1950;1950.5;"f";96;0.474202;0.383317;0.5;0.00148;0.000567;0.001196;0.627221;0.002909;1.965598
"TABMORT CELADE 1950-1962";1950;1950.5;"f";97;0.500459;0.400293;0.5;0.000913;0.000365;0.00073;0.610207;0.001713;1.876584
"TABMORT CELADE 1950-1962";1950;1950.5;"f";98;0.526691;0.416902;0.5;0.000547;0.000228;0.000433;0.59348;0.000983;1.79543
"TABMORT CELADE 1950-1962";1950;1950.5;"f";99;0.552696;0.433029;0.5;0.000319;0.000138;0.00025;0.577158;0.000549;1.721633
"TABMORT CELADE 1950-1962";1950;1950.5;"f";100;0.604351;1;1.654668;0.000181;0.000181;0.000299;0.544917;0.000299;1.654668
"TABMORT CELADE 1950-1962";1962;1962.5;"f";0;0.117694;0.10933;0.35;1;0.10933;0.928936;0.928936;56.382952;56.382952
"TABMORT CELADE 1950-1962";1962;1962.5;"f";1;0.028004;0.027617;0.5;0.89067;0.024598;0.878371;0.945567;55.454016;62.261013
"TABMORT CELADE 1950-1962";1962;1962.5;"f";2;0.017844;0.017686;0.5;0.866072;0.015317;0.858414;0.977279;54.575645;63.015107
"TABMORT CELADE 1950-1962";1962;1962.5;"f";3;0.011507;0.011441;0.5;0.850755;0.009733;0.845888;0.985409;53.717231;63.140653
"TABMORT CELADE 1950-1962";1962;1962.5;"f";4;0.007605;0.007576;0.5;0.841022;0.006372;0.837836;0.990481;52.871343;62.865601
"TABMORT CELADE 1950-1962";1962;1962.5;"f";5;0.005221;0.005207;0.5;0.83465;0.004346;0.832477;0.993604;52.033507;62.341689
"TABMORT CELADE 1950-1962";1962;1962.5;"f";6;0.003771;0.003764;0.5;0.830304;0.003125;0.828742;0.995513;51.20103;61.66539
"TABMORT CELADE 1950-1962";1962;1962.5;"f";7;0.002895;0.002891;0.5;0.827179;0.002391;0.825983;0.996672;50.372288;60.89649
"TABMORT CELADE 1950-1962";1962;1962.5;"f";8;0.002368;0.002365;0.5;0.824787;0.001951;0.823812;0.997372;49.546305;60.071608
"TABMORT CELADE 1950-1962";1962;1962.5;"f";9;0.00206;0.002058;0.5;0.822837;0.001694;0.82199;0.997788;48.722493;59.212824
"TABMORT CELADE 1950-1962";1962;1962.5;"f";10;0.001895;0.001893;0.5;0.821143;0.001554;0.820366;0.998024;47.900503;58.333913
"TABMORT CELADE 1950-1962";1962;1962.5;"f";11;0.001826;0.001824;0.5;0.819589;0.001495;0.818842;0.998141;47.080137;57.443586
"TABMORT CELADE 1950-1962";1962;1962.5;"f";12;0.001827;0.001825;0.5;0.818094;0.001493;0.817347;0.998175;46.261295;56.547653
"TABMORT CELADE 1950-1962";1962;1962.5;"f";13;0.001879;0.001877;0.5;0.816601;0.001533;0.815834;0.998149;45.443948;55.650131
"TABMORT CELADE 1950-1962";1962;1962.5;"f";14;0.001971;0.001969;0.5;0.815068;0.001605;0.814265;0.998077;44.628113;54.753867
"TABMORT CELADE 1950-1962";1962;1962.5;"f";15;0.00209;0.002088;0.5;0.813463;0.001699;0.812614;0.997972;43.813848;53.860896
"TABMORT CELADE 1950-1962";1962;1962.5;"f";16;0.002228;0.002225;0.5;0.811764;0.001806;0.810861;0.997843;43.001234;52.972551
"TABMORT CELADE 1950-1962";1962;1962.5;"f";17;0.002372;0.00237;0.5;0.809958;0.001919;0.808999;0.997703;42.190373;52.089569
"TABMORT CELADE 1950-1962";1962;1962.5;"f";18;0.002517;0.002514;0.5;0.808039;0.002031;0.807023;0.997558;41.381374;51.212101
"TABMORT CELADE 1950-1962";1962;1962.5;"f";19;0.002657;0.002653;0.5;0.806007;0.002139;0.804938;0.997416;40.574351;50.339918
"TABMORT CELADE 1950-1962";1962;1962.5;"f";20;0.002791;0.002788;0.5;0.803869;0.002241;0.802749;0.99728;39.769413;49.472509
"TABMORT CELADE 1950-1962";1962;1962.5;"f";21;0.002924;0.00292;0.5;0.801628;0.002341;0.800458;0.997146;38.966664;48.609404
"TABMORT CELADE 1950-1962";1962;1962.5;"f";22;0.003059;0.003055;0.5;0.799287;0.002442;0.798067;0.997013;38.166207;47.75029
"TABMORT CELADE 1950-1962";1962;1962.5;"f";23;0.003202;0.003197;0.5;0.796846;0.002547;0.795572;0.996874;37.36814;46.895071
"TABMORT CELADE 1950-1962";1962;1962.5;"f";24;0.003354;0.003348;0.5;0.794298;0.002659;0.792969;0.996728;36.572568;46.04387
"TABMORT CELADE 1950-1962";1962;1962.5;"f";25;0.003515;0.003509;0.5;0.791639;0.002778;0.79025;0.996572;35.779599;45.19687
"TABMORT CELADE 1950-1962";1962;1962.5;"f";26;0.003683;0.003677;0.5;0.788861;0.0029;0.787411;0.996407;34.989349;44.354252
"TABMORT CELADE 1950-1962";1962;1962.5;"f";27;0.003856;0.003849;0.5;0.785961;0.003025;0.784448;0.996237;34.201938;43.516087
"TABMORT CELADE 1950-1962";1962;1962.5;"f";28;0.004032;0.004024;0.5;0.782936;0.00315;0.78136;0.996064;33.41749;42.682298
"TABMORT CELADE 1950-1962";1962;1962.5;"f";29;0.004208;0.004199;0.5;0.779785;0.003275;0.778148;0.995889;32.63613;41.852713
"TABMORT CELADE 1950-1962";1962;1962.5;"f";30;0.004386;0.004376;0.5;0.776511;0.003398;0.774812;0.995713;31.857982;41.027096
"TABMORT CELADE 1950-1962";1962;1962.5;"f";31;0.004565;0.004555;0.5;0.773113;0.003521;0.771352;0.995535;31.08317;40.205218
"TABMORT CELADE 1950-1962";1962;1962.5;"f";32;0.004748;0.004736;0.5;0.769591;0.003645;0.767769;0.995355;30.311818;39.386893
"TABMORT CELADE 1950-1962";1962;1962.5;"f";33;0.004933;0.004921;0.5;0.765946;0.003769;0.764062;0.995172;29.544049;38.57195
"TABMORT CELADE 1950-1962";1962;1962.5;"f";34;0.005119;0.005106;0.5;0.762177;0.003892;0.760232;0.994987;28.779987;37.760218
"TABMORT CELADE 1950-1962";1962;1962.5;"f";35;0.005302;0.005288;0.5;0.758286;0.00401;0.756281;0.994803;28.019755;36.951438
"TABMORT CELADE 1950-1962";1962;1962.5;"f";36;0.00548;0.005465;0.5;0.754276;0.004122;0.752215;0.994624;27.263474;36.145231
"TABMORT CELADE 1950-1962";1962;1962.5;"f";37;0.005648;0.005632;0.5;0.750154;0.004225;0.748041;0.994452;26.511259;35.341098
"TABMORT CELADE 1950-1962";1962;1962.5;"f";38;0.005808;0.005792;0.5;0.745929;0.00432;0.743769;0.994288;25.763218;34.538443
"TABMORT CELADE 1950-1962";1962;1962.5;"f";39;0.005965;0.005947;0.5;0.741609;0.004411;0.739403;0.994131;25.019449;33.736731
"TABMORT CELADE 1950-1962";1962;1962.5;"f";40;0.006126;0.006107;0.5;0.737198;0.004502;0.734947;0.993973;24.280046;32.93558
"TABMORT CELADE 1950-1962";1962;1962.5;"f";41;0.006302;0.006283;0.5;0.732696;0.004603;0.730394;0.993805;23.545099;32.134892
"TABMORT CELADE 1950-1962";1962;1962.5;"f";42;0.006503;0.006482;0.5;0.728092;0.004719;0.725733;0.993618;22.814705;31.334901
"TABMORT CELADE 1950-1962";1962;1962.5;"f";43;0.006733;0.006711;0.5;0.723373;0.004854;0.720946;0.993404;22.088972;30.536065
"TABMORT CELADE 1950-1962";1962;1962.5;"f";44;0.006995;0.00697;0.5;0.718519;0.005008;0.716015;0.99316;21.368026;29.738993
"TABMORT CELADE 1950-1962";1962;1962.5;"f";45;0.007282;0.007256;0.5;0.71351;0.005177;0.710922;0.992887;20.652011;28.944229
"TABMORT CELADE 1950-1962";1962;1962.5;"f";46;0.00759;0.007561;0.5;0.708333;0.005356;0.705655;0.992592;19.94109;28.15213
"TABMORT CELADE 1950-1962";1962;1962.5;"f";47;0.007909;0.007878;0.5;0.702977;0.005538;0.700208;0.992281;19.235434;27.362809
"TABMORT CELADE 1950-1962";1962;1962.5;"f";48;0.008238;0.008204;0.5;0.697439;0.005722;0.694578;0.991959;18.535226;26.576116
"TABMORT CELADE 1950-1962";1962;1962.5;"f";49;0.00858;0.008543;0.5;0.691717;0.005909;0.688763;0.991627;17.840648;25.791821
"TABMORT CELADE 1950-1962";1962;1962.5;"f";50;0.008946;0.008906;0.5;0.685808;0.006108;0.682754;0.991276;17.151885;25.009756
"TABMORT CELADE 1950-1962";1962;1962.5;"f";51;0.009354;0.00931;0.5;0.6797;0.006328;0.676536;0.990893;16.469131;24.229999
"TABMORT CELADE 1950-1962";1962;1962.5;"f";52;0.009823;0.009775;0.5;0.673372;0.006582;0.670081;0.990459;15.792595;23.453006
"TABMORT CELADE 1950-1962";1962;1962.5;"f";53;0.010374;0.010321;0.5;0.66679;0.006882;0.663349;0.989954;15.122515;22.679584
"TABMORT CELADE 1950-1962";1962;1962.5;"f";54;0.011026;0.010966;0.5;0.659908;0.007236;0.65629;0.989358;14.459166;21.910879
"TABMORT CELADE 1950-1962";1962;1962.5;"f";55;0.011796;0.011727;0.5;0.652672;0.007654;0.648845;0.988656;13.802876;21.14827
"TABMORT CELADE 1950-1962";1962;1962.5;"f";56;0.012697;0.012617;0.5;0.645018;0.008138;0.640949;0.987831;13.154031;20.393281
"TABMORT CELADE 1950-1962";1962;1962.5;"f";57;0.013739;0.013645;0.5;0.63688;0.00869;0.632535;0.986872;12.513082;19.647478
"TABMORT CELADE 1950-1962";1962;1962.5;"f";58;0.014923;0.014812;0.5;0.62819;0.009305;0.623537;0.985775;11.880547;18.912356
"TABMORT CELADE 1950-1962";1962;1962.5;"f";59;0.016242;0.016111;0.5;0.618885;0.009971;0.613899;0.984543;11.25701;18.189187
"TABMORT CELADE 1950-1962";1962;1962.5;"f";60;0.017678;0.017523;0.5;0.608914;0.01067;0.603579;0.983189;10.643111;17.478847
"TABMORT CELADE 1950-1962";1962;1962.5;"f";61;0.019199;0.019017;0.5;0.598244;0.011377;0.592556;0.981737;10.039532;16.781671
"TABMORT CELADE 1950-1962";1962;1962.5;"f";62;0.020782;0.020568;0.5;0.586867;0.012071;0.580832;0.980215;9.446976;16.097294
"TABMORT CELADE 1950-1962";1962;1962.5;"f";63;0.022417;0.022169;0.5;0.574796;0.012742;0.568425;0.97864;8.866145;15.424842
"TABMORT CELADE 1950-1962";1962;1962.5;"f";64;0.024124;0.023836;0.5;0.562054;0.013397;0.555355;0.977007;8.297719;14.763205
